forecast_origin_date,target_date,split,target_rv,session_return,rv_d,rv_w,rv_m,log_rv_d,log_rv_w,log_rv_m,n_intraday_returns,quality_flag
2019-08-05,2019-08-06,train,8.010416428666124e-05,-0.0146457815697283,0.0001105055663536,8.808071450230794e-05,2.9256030410842124e-05,-9.110444664034482,-9.337256953612862,-10.439424837644049,389,eligible_regular_session
2019-08-06,2019-08-07,train,0.0001476550631804,0.0058272261470379,8.010416428666124e-05,0.00010130796487510519,3.2140758062955135e-05,-9.432182716643803,-9.197345523195361,-10.345385611655676,389,eligible_regular_session
2019-08-07,2019-08-08,train,3.5313025237752445e-05,0.0111801193827858,0.0001476550631804,0.00010983546359304519,3.842691370251031e-05,-8.820631658588503,-9.116527097493584,-10.166752466201103,389,eligible_regular_session
2019-08-08,2019-08-09,train,7.223889881652156e-05,0.0129510509478239,3.5313025237752445e-05,9.084616804235567e-05,3.965490248682391e-05,-10.25125867517878,-9.306342942962056,-10.135295973470624,389,eligible_regular_session
2019-08-09,2019-08-12,train,4.558929721588188e-05,-0.0039159205502125,7.223889881652156e-05,8.916334357498705e-05,4.2163202771665896e-05,-9.535531892375358,-9.325040549308707,-10.073962689546645,389,eligible_regular_session
2019-08-12,2019-08-13,train,0.000147935021385,-0.0073454127828219,4.558929721588188e-05,7.618008974744342e-05,4.374098112568707e-05,-9.995837579170708,-9.482410418817327,-10.037225112110177,389,eligible_regular_session
2019-08-13,2019-08-14,train,0.0001232131375648,0.0161353827870061,0.000147935021385,8.974626116711116e-05,5.0222889130920455e-05,-8.818737425304446,-9.318524189768786,-9.899039676400934,389,eligible_regular_session
2019-08-14,2019-08-15,train,9.774522070900056e-05,-0.0154882604184159,0.0001232131375648,8.485787604399118e-05,5.556614480926873e-05,-9.001594876472154,-9.374532747445215,-9.797936448474589,389,eligible_regular_session
2019-08-15,2019-08-16,train,3.2290034761574645e-05,-0.0015722335618625,9.774522070900056e-05,9.73443151382408e-05,5.955233975183123e-05,-9.233146253296653,-9.237256223965815,-9.728654972391892,389,eligible_regular_session
2019-08-16,2019-08-19,train,1.4061175316363531e-05,0.0069862453143107,3.2290034761574645e-05,8.935454232725142e-05,6.057378973321119e-05,-10.340751896651634,-9.322898480188774,-9.711648271102861,389,eligible_regular_session
2019-08-19,2019-08-20,train,3.4331935852989356e-05,5.4741091756302714e-05,1.4061175316363531e-05,8.304891794734774e-05,6.050228522719893e-05,-11.172093082161968,-9.396080750920037,-9.71282942129044,389,eligible_regular_session
2019-08-20,2019-08-21,train,1.756583470755632e-05,-0.0058456687493226,3.4331935852989356e-05,6.032830084094562e-05,6.102146377269335e-05,-10.27943456254214,-9.715709230321528,-9.704284890554858,389,eligible_regular_session
2019-08-21,2019-08-22,train,3.4915498788110567e-05,-0.0003384517063435,1.756583470755632e-05,3.9198840269496886e-05,6.125922283373778e-05,-10.949554752307751,-10.146863396567316,-9.700396142997647,389,eligible_regular_session
2019-08-22,2019-08-23,train,0.0001406998847503,-0.0035317501093985,3.4915498788110567e-05,2.6632895885318884e-05,6.232985122847834e-05,-10.2625797359854,-10.533363418826625,-9.683070093982906,389,eligible_regular_session
2019-08-23,2019-08-26,train,5.188865197381458e-05,-0.0213884037224776,0.0001406998847503,4.831486588306395e-05,6.830983266421264e-05,-8.868881412960826,-9.937771262402936,-9.591456838876384,389,eligible_regular_session
2019-08-26,2019-08-27,train,5.204880709001251e-05,0.0029395057405507,5.188865197381458e-05,5.588036121455416e-05,6.953760367508482e-05,-9.866410443457156,-9.792297559484842,-9.57364289164059,389,eligible_regular_session
2019-08-27,2019-08-28,train,3.5307439158057676e-05,-0.0089420925176172,5.204880709001251e-05,5.942373546195879e-05,7.158121976136815e-05,-9.863328681705555,-9.730816824507597,-9.544677812238358,389,eligible_regular_session
2019-08-28,2019-08-29,train,3.465053196366148e-05,0.0091904930076458,3.5307439158057676e-05,6.297205635205907e-05,7.287757560483348e-05,-10.25141687520633,-9.672819479937441,-9.526729571141713,389,eligible_regular_session
2019-08-29,2019-08-30,train,3.0063285623988928e-05,0.0029245093870897,3.465053196366148e-05,6.291906298716924e-05,7.381769467487832e-05,-10.270197479959588,-9.673661372015264,-9.513912089854685,389,eligible_regular_session
2019-08-30,2019-09-03,train,5.949742148531196e-05,-0.0051762703296402,3.0063285623988928e-05,4.0791743161907036e-05,7.041068176730054e-05,-10.412205877417255,-10.107030870517105,-9.561165576660901,389,eligible_regular_session
2019-09-03,2019-09-04,train,1.0678983599350865e-05,0.0004783297779216,5.949742148531196e-05,4.231349706420651e-05,6.71942235170329e-05,-9.72957758273305,-10.07040444327502,-9.607923273697867,389,eligible_regular_session
2019-09-04,2019-09-05,train,1.774301253239139e-05,0.0029216012872595,1.0678983599350865e-05,3.403953236607418e-05,6.401358544639591e-05,-11.44723289756115,-10.287987992130368,-9.656415224531306,389,eligible_regular_session
2019-09-05,2019-09-06,train,1.2844401908696186e-05,0.0038823493006519,1.774301253239139e-05,3.0526647040940926e-05,5.9797105727250065e-05,-10.93951877969431,-10.396910582307957,-9.724553297388832,389,eligible_regular_session
2019-09-06,2019-09-09,train,1.2811180297143494e-05,9.398212332654433e-05,1.2844401908696186e-05,2.616542102994787e-05,5.6739843800978925e-05,-11.262602490674398,-10.551071826928162,-9.777033881478106,389,eligible_regular_session
2019-09-09,2019-09-10,train,2.5417520810621345e-05,-0.002886343507316,1.2811180297143494e-05,2.2714999964578778e-05,5.061057639719454e-05,-11.265192307569192,-10.692485060312283,-9.891349983805029,389,eligible_regular_session
2019-09-10,2019-09-11,train,1.1247338940265829e-05,0.0032246106882216,2.5417520810621345e-05,1.5899019829640654e-05,5.0160780741415855e-05,-10.58007182604573,-11.049253096572826,-9.90027709674049,389,eligible_regular_session
2019-09-11,2019-09-12,train,4.337311069021212e-05,0.0068903046107706,1.1247338940265829e-05,1.601269089782365e-05,4.738843711067696e-05,-11.395378995936559,-11.042128969012413,-9.957132301834854,389,eligible_regular_session
2019-09-12,2019-09-13,train,1.1745264867257132e-05,0.0003057087815395,4.337311069021212e-05,2.1138710529387795e-05,4.728770135951016e-05,-10.04567087822027,-10.76440457610026,-9.959260309816779,389,eligible_regular_session
2019-09-13,2019-09-16,train,1.5376379790476052e-05,-0.0017478397367885,1.1745264867257132e-05,2.0918883121099983e-05,4.1097257881430934e-05,-11.352060388617076,-10.774858308285483,-10.099569156901204,389,eligible_regular_session
2019-09-16,2019-09-17,train,1.0302806519242036e-05,0.0009110523283821,1.5376379790476052e-05,2.1431923019766497e-05,3.619558707350711e-05,-11.08267800582832,-10.75062901756462,-10.226573350610217,389,eligible_regular_session
2019-09-17,2019-09-18,train,4.094090199900648e-05,0.0037934896219342,1.0302806519242036e-05,1.8408980161490634e-05,3.222093188306354e-05,-11.483094222247649,-10.902671960153175,-10.342894258130169,389,eligible_regular_session
2019-09-18,2019-09-19,train,1.560736828226647e-05,0.0022747000328105,4.094090199900648e-05,2.4347692773238768e-05,3.2614153121128634e-05,-10.103380945755799,-10.623073465564055,-10.33076421898531,389,eligible_regular_session
2019-09-19,2019-09-20,train,4.32121764392853e-05,-0.0018047336768268,1.560736828226647e-05,1.8794544291649634e-05,3.2684434619578764e-05,-11.067767429433184,-10.88194392749642,-10.328611598905125,389,eligible_regular_session
2019-09-20,2019-09-23,train,1.2163011255268202e-05,-0.0071027900095259,4.32121764392853e-05,2.5087926606055267e-05,3.308808191895585e-05,-10.049388240409353,-10.593123839260725,-10.31633740329088,389,eligible_regular_session
2019-09-23,2019-09-24,train,8.50671219382992e-05,0.0022821204838366,1.2163011255268202e-05,2.44452528990137e-05,3.284249903476094e-05,-11.317111075958987,-10.619074516353567,-10.323787178992687,389,eligible_regular_session
2019-09-24,2019-09-25,train,3.1186250367849834e-05,-0.0116125322451836,8.50671219382992e-05,3.939811598282513e-05,3.512211826886042e-05,-9.372069943236816,-10.141792560498482,-10.256679475843683,389,eligible_regular_session
2019-09-25,2019-09-26,train,3.3309229168830264e-05,0.0059033099849696,3.1186250367849834e-05,3.74471856565938e-05,3.0144225796930867e-05,-10.375533253620832,-10.19257900018154,-10.40951716898894,389,eligible_regular_session
2019-09-26,2019-09-27,train,5.379519187163587e-05,-0.0021267824844965,3.3309229168830264e-05,4.0987557833906555e-05,2.9299706578522493e-05,-10.309676047160332,-10.10224200478123,-10.437933056376295,389,eligible_regular_session
2019-09-27,2019-09-30,train,1.6097610887009162e-05,-0.007526975119441,5.379519187163587e-05,4.310416092037667e-05,2.9379087704959914e-05,-9.830326465206,-10.051891024438337,-10.435227439267708,389,eligible_regular_session
2019-09-30,2019-10-01,train,4.448649153166111e-05,0.0029195136945861,1.6097610887009162e-05,4.389108084672487e-05,2.850591369263953e-05,-11.036839689096288,-10.0337994283034,-10.465398994227048,389,eligible_regular_session
2019-10-01,2019-10-02,train,5.286943465551034e-05,-0.0161212440431639,4.448649153166111e-05,3.577495476539724e-05,2.8953002763912233e-05,-10.020324975962339,-10.238262496941923,-10.449836636909136,389,eligible_regular_session
2019-10-02,2019-10-03,train,0.0001124346644319,-0.0110283399761473,5.286943465551034e-05,4.0111591622929354e-05,2.9989645901708665e-05,-9.847685180879623,-10.123845197520351,-10.414658372485178,389,eligible_regular_session
2019-10-03,2019-10-04,train,2.995462386338088e-05,0.0093769722584011,0.0001124346644319,5.5936678675543296e-05,3.239588421746267e-05,-9.093138265631895,-9.791290244932311,-10.337479173560252,389,eligible_regular_session
2019-10-04,2019-10-07,train,3.4414309780826004e-05,0.0108286660980569,2.995462386338088e-05,5.11685650738923e-05,3.3272049684009486e-05,-10.41582685922961,-9.880385177872062,-10.31079286225688,389,eligible_regular_session
2019-10-07,2019-10-08,train,9.065283651567604e-05,-0.0016492703593438,3.4414309780826004e-05,5.483190485265567e-05,3.402983592257469e-05,-10.277038098080691,-9.811238328085649,-10.2882728910154,389,eligible_regular_session
2019-10-08,2019-10-09,train,2.9808157986224976e-05,-0.0078784216881972,9.065283651567604e-05,6.406517384945865e-05,3.756658295016469e-05,-9.3084733304016,-9.655609651364667,-10.18939565406745,389,eligible_regular_session
2019-10-09,2019-10-10,train,3.678000216589227e-05,0.0021121359618582,2.9808157986224976e-05,5.945291851560158e-05,3.833917284512294e-05,-10.420728443990766,-9.730325844096345,-10.169038394780781,389,eligible_regular_session
2019-10-10,2019-10-11,train,5.0999027138546975e-05,0.0068137952987276,3.678000216589227e-05,4.432198606240004e-05,3.885564927036253e-05,-10.210556279900329,-10.02402970465201,-10.155657079357427,389,eligible_regular_session
2019-10-11,2019-10-14,train,1.2582808722560168e-05,-0.000225584289516,5.0999027138546975e-05,4.8530866717433254e-05,4.066254418846621e-05,-9.883704001136657,-9.933310535291147,-10.110203179452423,389,eligible_regular_session
2019-10-14,2019-10-15,train,1.3257914326680793e-05,-0.0005864905116205,1.2582808722560168e-05,4.4164566505780084e-05,3.92629850081184e-05,-11.283179062728811,-10.02758775314921,-10.145228340215134,389,eligible_regular_session
2019-10-15,2019-10-16,train,1.0909903611407884e-05,0.0063922800684379,1.3257914326680793e-05,2.8685582067981037e-05,3.9331741801728564e-05,-11.230915876175246,-10.459115928396564,-10.143478685653273,389,eligible_regular_session
2019-10-16,2019-10-17,train,1.4777760283545533e-05,0.0001036697417377,1.0909903611407884e-05,2.490593119301762e-05,3.912872015722547e-05,-11.425839593043026,-10.600404582336056,-10.148653829733396,389,eligible_regular_session
2019-10-17,2019-10-18,train,1.7780897818162137e-05,-0.0017428951460294,1.4777760283545533e-05,2.0505482816548268e-05,3.933212714651199e-05,-11.122387190899667,-10.794818253113712,-10.143468888403568,389,eligible_regular_session
2019-10-18,2019-10-21,train,8.804490795252796e-06,-0.0033329185505604,1.7780897818162137e-05,1.3861856952471303e-05,3.8279399683746336e-05,-10.937385833193769,-11.186369593922151,-10.17059867374527,389,eligible_regular_session
2019-10-21,2019-10-22,train,1.595843311483264e-05,0.0021074753230267,8.804490795252796e-06,1.3106193367009829e-05,3.7970177979791174e-05,-11.640248649005516,-11.24242566337296,-10.17870949635227,389,eligible_regular_session
2019-10-22,2019-10-23,train,1.0815802603730178e-05,-0.0057603098325356,1.595843311483264e-05,1.3646297124640197e-05,3.673137146504332e-05,-11.045523146524532,-11.202042346054592,-10.2118793597325,389,eligible_regular_session
2019-10-23,2019-10-24,train,1.2863708782254577e-05,0.0029297433017871,1.0815802603730178e-05,1.3627476923104657e-05,3.667013470815523e-05,-11.434502289224975,-11.203422441415782,-10.213547902362965,389,eligible_regular_session
2019-10-24,2019-10-25,train,1.0306856054578132e-05,-0.0017028230141891,1.2863708782254577e-05,1.3244666622846466e-05,3.3388161382880474e-05,-11.261100483979295,-11.231915605595029,-10.30730917042809,389,eligible_regular_session
2019-10-25,2019-10-28,train,6.850807125894803e-06,0.0062276127443129,1.0306856054578132e-05,1.1749858270129665e-05,3.243909800500449e-05,-11.482701247799502,-11.351669379563479,-10.336146134128152,389,eligible_regular_session
2019-10-28,2019-10-29,train,1.1832712182625296e-05,0.000740620080957,6.850807125894803e-06,1.1359121536258067e-05,3.123644245759833e-05,-11.891144084033602,-11.385489477216101,-10.373925117275107,389,eligible_regular_session
2019-10-29,2019-10-30,train,2.399610411210945e-05,-6.257296751047649e-05,1.1832712182625296e-05,1.0533977349816596e-05,2.9329057017188757e-05,-11.344642643137876,-11.460904587103167,-10.436931826286553,389,eligible_regular_session
2019-10-30,2019-10-31,train,2.317574922451345e-05,0.0031782420884682,2.399610411210945e-05,1.317003765149245e-05,2.9688079436511494e-05,-10.637619069455159,-11.237566183329918,-10.424764958498445,389,eligible_regular_session
2019-10-31,2019-11-01,train,8.348657451230617e-06,-0.0023966911506767,2.317574922451345e-05,1.5232445739944228e-05,2.8719409331641154e-05,-10.672404118037582,-11.092082816954234,-10.457937380442777,389,eligible_regular_session
2019-11-01,2019-11-04,train,6.86378429056896e-06,0.0041105392749365,8.348657451230617e-06,1.4840806019274724e-05,2.6695737640537526e-05,-11.693409816312448,-11.11813000773269,-10.5310066442329,389,eligible_regular_session
2019-11-04,2019-11-05,train,1.1335961723411082e-05,-0.0022389885235707,6.86378429056896e-06,1.4843401452209554e-05,2.1897061270477025e-05,-11.889251622471587,-11.117955138119349,-10.729158118708602,389,eligible_regular_session
2019-11-05,2019-11-06,train,1.312534045773852e-05,-0.0018488407774232,1.1335961723411082e-05,1.4744051360366712e-05,2.1050758445932943e-05,-11.387530432133193,-11.124670854127052,-10.768573967799323,389,eligible_regular_session
2019-11-06,2019-11-07,train,1.7221387906892476e-05,0.0008714172461239,1.312534045773852e-05,1.2569898629492526e-05,2.0083078022156238e-05,-11.240965810185793,-11.284205599874149,-10.815632986932156,389,eligible_regular_session
2019-11-07,2019-11-08,train,1.1064392827527523e-05,-0.0014542065236071,1.7221387906892476e-05,1.1379026365968332e-05,1.6745284903575168e-05,-10.969358463670622,-11.383738689519555,-10.9973938376153,389,eligible_regular_session
2019-11-08,2019-11-11,train,4.181768064698028e-06,0.0035666137035146,1.1064392827527523e-05,1.1922173441227711e-05,1.589329557817983e-05,-11.411778459213348,-11.337110577274734,-11.049613199412098,389,eligible_regular_session
2019-11-11,2019-11-12,train,8.456184971135016e-06,0.0031571408210216,4.181768064698028e-06,1.1385770196053526e-05,1.4411557664489182e-05,-12.384776418874097,-11.383146210666157,-11.147480057716443,389,eligible_regular_session
2019-11-12,2019-11-13,train,1.774489513085515e-05,0.0005273314723942,8.456184971135016e-06,1.0809814845598312e-05,1.2477792111425003e-05,-11.680612435092652,-11.435056054526605,-11.291560124822784,389,eligible_regular_session
2019-11-13,2019-11-14,train,1.3610966631954364e-05,0.0042722165650333,1.774489513085515e-05,1.1733725780221639e-05,1.271243240271114e-05,-10.939412681668843,-11.353043317409696,-11.272930113991254,389,eligible_regular_session
2019-11-14,2019-11-15,train,4.902669800866467e-06,0.0023761235125076,1.3610966631954364e-05,1.1011641525234016e-05,1.2728480234769027e-05,-11.204634720167238,-11.41655752431639,-11.27166853706475,389,eligible_regular_session
2019-11-15,2019-11-18,train,8.052426053029899e-06,0.0031140771708766,4.902669800866467e-06,9.779296919901805e-06,1.2455424152471692e-05,-12.22573064390886,-11.53524296608232,-11.293354355034984,389,eligible_regular_session
2019-11-18,2019-11-19,train,9.38380306109954e-06,0.0019014308139531,8.052426053029899e-06,1.055342851756818e-05,1.2149727141993707e-05,-11.729537138890345,-11.459059772867553,-11.318203845878967,389,eligible_regular_session
2019-11-19,2019-11-20,train,2.7258966331849143e-05,-0.0023432783952651,9.38380306109954e-06,1.0738952135561083e-05,1.176804101667268e-05,-11.57652543350217,-11.441633040164792,-11.350123089229957,389,eligible_regular_session
2019-11-20,2019-11-21,train,1.5677860309427124e-05,-0.0021857299876255,2.7258966331849143e-05,1.2641766375759884e-05,1.2606880813790697e-05,-10.510128051275826,-11.278504434091262,-11.281267796730585,389,eligible_regular_session
2019-11-21,2019-11-22,train,9.080514482375028e-06,-0.0018315642457683,1.5677860309427124e-05,1.3055145111254436e-05,1.2594127504454081e-05,-11.06326101221147,-11.246328240497368,-11.282279923726797,389,eligible_regular_session
2019-11-22,2019-11-25,train,4.676810304976833e-06,-0.0005946746260442,9.080514482375028e-06,1.3890714047556145e-05,1.251525077166521e-05,-11.60937970590173,-11.184289995207875,-11.288562595593298,389,eligible_regular_session
2019-11-25,2019-11-26,train,6.36491344054233e-06,0.0039975108799072,4.676810304976833e-06,1.3215590897945533e-05,1.2143119022698041e-05,-12.272894239167115,-11.23411329672337,-11.318747884186694,389,eligible_regular_session
2019-11-26,2019-11-27,train,3.7751844326968457e-06,0.0023521548350044,6.36491344054233e-06,1.261181297383409e-05,1.1963939812969142e-05,-11.964709925333734,-11.280876645614844,-11.333613447887165,389,eligible_regular_session
2019-11-27,2019-12-02,train,2.9419712994386632e-05,0.0026827755020159,3.7751844326968457e-06,7.915056594003631e-06,1.182413878146014e-05,-12.487061320113183,-11.746743714435304,-11.34536745655903,389,eligible_regular_session
2019-12-02,2019-12-03,train,3.1038092520270155e-05,-0.0089004526422872,2.9419712994386632e-05,1.0663427130995533e-05,1.2623547909267479e-05,-10.433845598297893,-11.448690696429976,-11.279946606505547,389,eligible_regular_session
2019-12-03,2019-12-04,train,1.0838171865024196e-05,0.0039000421945891,3.1038092520270155e-05,1.505494273857456e-05,1.2943638291456598e-05,-10.380295316848411,-11.103804199520072,-11.254906142147313,389,eligible_regular_session
2019-12-04,2019-12-05,train,1.4418693958371991e-05,0.0026796946451646,1.0838171865024196e-05,1.628721505058403e-05,1.2382839320570725e-05,-11.43243622331329,-11.025130110642003,-11.299198969623403,389,eligible_regular_session
2019-12-05,2019-12-06,train,5.207150865302056e-06,0.0004266560655495,1.4418693958371991e-05,1.7897971154149965e-05,1.2658750070895331e-05,-11.146985001750792,-10.930823194884985,-11.277161876699417,389,eligible_regular_session
2019-12-06,2019-12-09,train,4.422014339178956e-06,0.0018455943277708,5.207150865302056e-06,1.8184364440671008e-05,1.2583448551565018e-05,-12.165477710648013,-10.914948429782982,-11.283128214563506,389,eligible_regular_session
2019-12-09,2019-12-10,train,1.583458333346003e-05,-0.0021377230089676,4.422014339178956e-06,1.318482470962947e-05,1.2269178215918103e-05,-12.328915232843423,-11.236444032928516,-11.308420276552184,389,eligible_regular_session
2019-12-10,2019-12-11,train,9.720788261786272e-06,-0.000315980475674,1.583458333346003e-05,1.0144122872267446e-05,1.2392325619359991e-05,-11.053314191331545,-11.498616047540374,-11.298433178616493,389,eligible_regular_session
2019-12-11,2019-12-12,train,4.8831256293485736e-05,0.0016056993019266,9.720788261786272e-06,9.920646151619862e-06,1.2051389271855163e-05,-11.54124384588851,-11.520892502536764,-11.326330612403115,389,eligible_regular_session
2019-12-12,2019-12-13,train,3.708652834073174e-05,0.0089222044341837,4.8831256293485736e-05,1.680315861864261e-05,1.3768064883944174e-05,-9.927139952319026,-10.99394367621285,-11.19315878640314,389,eligible_regular_session
2019-12-13,2019-12-16,train,6.077292081380058e-06,0.0016203593919796,3.708652834073174e-05,2.3179034113728548e-05,1.526373580558207e-05,-10.2022567717945,-10.672262389871294,-11.090030751742642,389,eligible_regular_session
2019-12-16,2019-12-17,train,7.514906088971917e-06,0.0005234051541695,6.077292081380058e-06,2.3510089662168766e-05,1.5155604310593208e-05,-12.010951342549896,-10.65808088163102,-11.097140172921682,389,eligible_regular_session
2019-12-17,2019-12-18,train,5.095098772122444e-06,-0.0009832380635121,7.514906088971917e-06,2.184615421327114e-05,1.4690604808689421e-05,-11.798622031314874,-10.73148566045994,-11.128302397169955,389,eligible_regular_session
2019-12-18,2019-12-19,train,4.3635454534923085e-06,-0.001311771219877,5.095098772122444e-06,2.0921016315338378e-05,1.4303519905969793e-05,-12.187231505388691,-10.774756338908453,-11.155004903717067,389,eligible_regular_session
2019-12-19,2019-12-20,train,4.21191522127163e-06,0.003146617017264,4.3635454534923085e-06,1.2027474147339692e-05,1.4279014253816418e-05,-12.342225653646455,-11.32831701283762,-11.156719633280295,389,eligible_regular_session
2019-12-20,2019-12-23,train,2.4878568823417765e-06,-0.0003352943947216,4.21191522127163e-06,5.452551523447672e-06,1.4104445579645591e-05,-12.377593091798335,-12.1194268894063,-11.169020520936822,389,eligible_regular_session
2019-12-23,2019-12-26,train,2.85210164120403e-06,-0.0008959810118187,2.4878568823417765e-06,4.734664483640015e-06,1.3790993480611144e-05,-12.904088907916389,-12.260599692624583,-11.191494825199968,389,eligible_regular_session
2019-12-26,2019-12-27,train,5.476605933542865e-06,0.0034072847372562,2.85210164120403e-06,3.8021035940864373e-06,1.2681590540127278e-05,-12.767454417476426,-12.479956067008207,-11.275359179903191,389,eligible_regular_session
2019-12-27,2019-12-30,train,1.542341029184233e-05,-0.0024355215728771,5.476605933542865e-06,3.878405026370522e-06,1.2217897159405267e-05,-12.115025004076918,-12.46008656452156,-11.31260870091034,389,eligible_regular_session
2019-12-30,2019-12-31,train,1.2803282121236394e-05,-0.0054659997614245,1.542341029184233e-05,6.090377994040527e-06,1.2506210605290144e-05,-11.079624053980366,-12.008800410181657,-11.289285188621117,389,eligible_regular_session
2019-12-31,2020-01-02,train,1.2098446136048882e-05,0.0053103704707255,1.2803282121236394e-05,7.80865137403348e-06,1.2875595687847395e-05,-11.265809004186002,-11.760278288404598,-11.260176845467486,389,eligible_regular_session
2020-01-02,2020-01-03,train,2.658082379653392e-05,0.0031730636207223,1.2098446136048882e-05,9.7307692247749e-06,1.313621081037042e-05,-11.322433532116298,-11.540217607874254,-11.240137957090463,389,eligible_regular_session
2020-01-03,2020-01-06,train,1.0259683721732435e-05,0.0028912311269159,2.658082379653392e-05,1.4476513655840877e-05,1.4172830781453925e-05,-10.535320512061862,-11.142982969620611,-11.16418375135167,389,eligible_regular_session
2020-01-06,2020-01-07,train,1.12038175774844e-05,0.0096854181589235,1.0259683721732435e-05,1.543312921347879e-05,1.3301920359969641e-05,-11.48728854503866,-11.07899411153616,-11.227602145191863,389,eligible_regular_session
2020-01-07,2020-01-08,train,1.983451978314692e-05,-0.0003644787685138,1.12038175774844e-05,1.4589210670607207e-05,1.2400362408024834e-05,-11.399255982608603,-11.1352282976054,-11.297784859326752,389,eligible_regular_session
2020-01-08,2020-01-09,train,1.0285674942908896e-05,0.004949391430863,1.983451978314692e-05,1.599545820298931e-05,1.280928731339405e-05,-10.828086714871,-11.043205738334194,-11.265340078779433,389,eligible_regular_session
2020-01-09,2020-01-10,train,1.2976093073915266e-05,0.0012712500604269,1.0285674942908896e-05,1.5632903964361314e-05,1.2621422812691182e-05,-11.484758413005816,-11.066132636523546,-11.280114964520672,389,eligible_regular_session
2020-01-10,2020-01-13,train,6.138013580719155e-06,-0.0048391921593809,1.2976093073915266e-05,1.2911957819837584e-05,1.2974556549446328e-05,-11.252401887842954,-11.25735671318322,-11.25252030680302,389,eligible_regular_session
2020-01-13,2020-01-14,train,2.599726165175552e-05,0.0044261078067673,6.138013580719155e-06,1.2087623791634928e-05,1.3052556514970882e-05,-12.001009389204961,-11.323328455943823,-11.246526541851434,389,eligible_regular_session
2020-01-14,2020-01-15,train,1.535392581448313e-05,-0.0006729629043389,2.599726165175552e-05,1.5046312606489153e-05,1.351449643852977e-05,-10.557519346575774,-11.104377606324734,-11.211747638380272,389,eligible_regular_session
2020-01-15,2020-01-16,train,7.240651561555319e-06,0.0022918791410403,1.535392581448313e-05,1.4150193812756393e-05,1.3770548145470534e-05,-11.084139363243867,-11.165782236954245,-11.192978438792284,389,eligible_regular_session
2020-01-16,2020-01-17,train,7.6078265558530445e-06,0.0037365718103502,7.240651561555319e-06,1.3541189136485678e-05,1.188006611220097e-05,-11.835799360925968,-11.209774470371475,-11.340648679045179,389,eligible_regular_session
2020-01-17,2020-01-21,train,1.1319975747895908e-05,0.0015451307416672,7.6078265558530445e-06,1.2467535832873234e-05,1.0540125121979212e-05,-11.786333030581863,-11.29238242542774,-11.460321143765997,389,eligible_regular_session
2020-01-21,2020-01-22,train,9.25660926957078e-06,0.0004758806894298,1.1319975747895908e-05,1.3503928266308586e-05,1.0778428925002659e-05,-11.388941627603554,-11.212529932157617,-11.437963742900171,389,eligible_regular_session
2020-01-22,2020-01-23,train,1.6900373073338902e-05,-0.0023212959159482,9.25660926957078e-06,1.0155797789871637e-05,1.0857597251393517e-05,-11.59017274595543,-11.49746580473049,-11.430645515506997,389,eligible_regular_session
2020-01-23,2020-01-24,train,4.148209103945727e-05,0.0040791052415059,1.6900373073338902e-05,1.046508724164279e-05,1.1394200628721539e-05,-10.988174860933405,-11.467465865584787,-11.382406048782919,389,eligible_regular_session
2020-01-24,2020-01-27,train,3.774510731448062e-05,-0.0112370226002919,4.148209103945727e-05,1.731337513722318e-05,1.3081407246265397e-05,-10.090248765086226,-10.964031225851803,-11.244318630087387,389,eligible_regular_session
2020-01-27,2020-01-28,train,1.8522312752684383e-05,0.0020585823426436,3.774510731448062e-05,2.3340831288948695e-05,1.4605643250502173e-05,-10.184654698232453,-10.665306315247028,-11.134102579924146,389,eligible_regular_session
2020-01-28,2020-01-29,train,2.2381587702276447e-05,0.0050706773497433,1.8522312752684383e-05,2.478129868990639e-05,1.533448215369956e-05,-10.896534457888267,-10.60542127434293,-11.085406529882519,389,eligible_regular_session
2020-01-29,2020-01-30,train,5.398856352155872e-05,-0.0054075181844996,2.2381587702276447e-05,2.7406294376447526e-05,1.622218606556649e-05,-10.707271914689029,-10.504737849184096,-11.029130742429583,389,eligible_regular_session
2020-01-30,2020-01-31,train,7.851269697192119e-05,0.0095931702124928,5.398856352155872e-05,3.4823932466091485e-05,1.842727504683994e-05,-9.826738320467758,-10.265205693008271,-10.901678651427838,389,eligible_regular_session
2020-01-31,2020-02-03,train,3.0004404271733924e-05,-0.0161544364234083,7.851269697192119e-05,4.223005365258427e-05,2.129496989593443e-05,-9.452250201389964,-10.072378418534164,-10.757039668258356,389,eligible_regular_session
2020-02-03,2020-02-04,train,1.476306561519332e-05,0.0015464142912068,3.0004404271733924e-05,4.0681913044034935e-05,2.2076839084593413e-05,-10.414166378019717,-10.109726961241773,-10.720981504204039,389,eligible_regular_session
2020-02-04,2020-02-05,train,2.6534558930854637e-05,0.0029697580431984,1.476306561519332e-05,3.993006361653672e-05,2.219795815182725e-05,-11.123382062851766,-10.128381043688893,-10.71551024845893,389,eligible_regular_session
2020-02-05,2020-02-06,train,1.530981274436108e-05,0.0014043218204348,2.6534558930854637e-05,4.0760657862252354e-05,2.219585520338728e-05,-10.537062563987456,-10.107793209841754,-10.715604989067254,389,eligible_regular_session
2020-02-06,2020-02-07,train,2.453915768073036e-05,0.0005441526153435,1.530981274436108e-05,3.302490770681283e-05,2.2425406522597675e-05,-11.087016579306052,-10.318248502205881,-10.705316022085725,389,eligible_regular_session
